1889,A82,B36,C13,D79,E68,F80,G35,K68,S0,X0
1890,A6,B43,C68,D72,E62,F3,G3,K41,S0,X0
1891,A27,B40,C95,D98,E36,F62,G85,K47,S0,X0
1892,A40,B71,C82,D41,E89,F9,G70,K2,S0,X0
1893,A46,B66,C47,D29,E10,F11,G89,K18,S0,X0
1894,A26,B30,C94,D10,E23,F41,G90,K85,S0,X0
1895,A55,B10,C24,D98,E13,F61,G12,K14,S0,X0
1896,A73,B45,C91,D71,E45,F45,G3,K83,S0,X0
1897,A38,B77,C0,D71,E8,F21,G53,K53,S0,X0
1898,A11,B43,C0,D60,E36,F61,G6,K37,S0,X0
1899,A50,B66,C73,D35,E72,F69,G27,K52,S0,X0
1900,A35,B66,C0,D10,E13,F4,G99,K26,S0,X0
1901,A38,B86,C59,D41,E3,F14,G71,K46,S0,X0
1902,A85,B46,C87,D53,E75,F5,G69,K72,S0,X0
1903,A79,B20,C11,D47,E17,F42,G35,K89,S0,X0
1904,A46,B28,C0,D79,E79,F35,G68,K28,S0,X0
1905,A27,B43,C24,D29,E19,F17,G44,K99,S0,X0
1906,A11,B39,C98,D55,E89,F8,G12,K37,S0,X0
1907,A88,B95,C99,D49,E93,F61,G15,K9,S0,X0
1908,A83,B80,C27,D93,E35,F24,G75,K9,S0,X0
1909,A17,B50,C91,D64,E7,F10,G9,K6,S0,X0
1910,A55,B57,C73,D26,E36,F55,G41,K73,S0,X1
1911,A11,B20,C45,D73,E68,F27,G50,K52,S0,X0
1912,A16,B83,C52,D93,E78,F61,G83,K10,S0,X0
1913,A38,B22,C15,D0,E36,F20,G3,K39,S0,X0
1914,A7,B43,C0,D79,E37,F65,G29,K9,S0,X0
1915,A53,B98,C72,D74,E6,F62,G38,K6,S0,X1
1916,A56,B91,C11,D15,E63,F9,G94,K48,S0,X0
1917,A84,B52,C11,D16,E54,F9,G99,K46,S0,X0
1918,A56,B81,C99,D88,E37,F57,G5,K67,S0,X0
1919,A59,B50,C29,D33,E69,F1,G5,K37,S10,X0
1920,A27,B54,C95,D54,E58,F20,G9,K45,S0,X0
1921,A73,B31,C0,D10,E21,F9,G70,K41,S0,X0
1922,A11,B82,C45,D21,E45,F11,G43,K83,S0,X0
1923,A82,B36,C0,D48,E49,F2,G54,K98,S0,X0
1924,A29,B45,C55,D67,E43,F5,G99,K6,S0,X0
1925,A7,B82,C94,D73,E3,F61,G39,K9,S0,X0
1926,A31,B3,C0,D26,E61,F53,G45,K42,S0,X0
1927,A85,B17,C95,D0,E72,F38,G71,K47,S0,X0
1928,A35,B79,C27,D13,E89,F62,G93,K35,S0,X0
1929,A88,B34,C87,D26,E54,F80,G65,K22,S0,X0
1930,A11,B34,C98,D33,E47,F24,G73,K45,S0,X0
1931,A28,B10,C49,D81,E19,F9,G28,K90,S11,X0
1932,A54,B10,C54,D27,E98,F5,G38,K2,S0,X0
1933,A84,B72,C50,D81,E50,F65,G50,K18,S0,X0
1934,A57,B43,C71,D64,E8,F96,G14,K94,S0,X0
1935,A13,B49,C0,D75,E53,F80,G53,K46,S0,X0
1936,A46,B20,C24,D53,E53,F1,G90,K88,S0,X0
1937,A8,B79,C35,D79,E68,F65,G73,K1,S0,X0
1938,A17,B79,C0,D91,E72,F37,G24,K85,S0,X0
1939,A49,B28,C63,D62,E30,F37,G18,K15,S0,X1
1940,A26,B81,C52,D60,E93,F22,G84,K42,S0,X0
1941,A87,B10,C55,D41,E76,F57,G60,K82,S0,X1
1942,A65,B85,C16,D66,E32,F75,G13,K37,S4,X0
1943,A83,B52,C0,D66,E4,F48,G73,K52,S0,X1
1944,A12,B51,C75,D85,E60,F37,G47,K6,S0,X1
1945,A1,B37,C87,D10,E58,F85,G3,K53,S0,X1
1946,A55,B15,C96,D15,E52,F63,G90,K45,S0,X1
1947,A10,B63,C0,D53,E11,F25,G53,K3,S0,X0
1948,A59,B53,C0,D23,E61,F8,G29,K43,S10,X0
1949,A46,B66,C89,D72,E32,F11,G78,K38,S0,X0
1950,A25,B43,C45,D17,E17,F52,G34,K85,S0,X0
1951,A49,B20,C24,D25,E27,F26,G67,K7,S0,X0
1952,A57,B30,C45,D73,E9,F87,G12,K8,S0,X0
1953,A39,B85,C59,D10,E27,F19,G65,K25,S0,X0
1954,A42,B18,C57,D43,E63,F9,G7,K35,S0,X0
1955,A50,B3,C95,D94,E79,F1,G9,K73,S0,X0
1956,A24,B91,C16,D73,E24,F32,G39,K52,S13,X0
1957,A13,B1,C45,D46,E83,F37,G35,K18,S0,X1
1958,A28,B3,C0,D81,E19,F31,G29,K18,S11,X0
1959,A31,B51,C13,D83,E63,F24,G99,K85,S0,X0
1960,A11,B4,C13,D0,E66,F55,G94,K47,S0,X0
1961,A31,B27,C57,D56,E13,F80,G4,K32,S0,X0
1962,A5,B27,C82,D78,E78,F18,G47,K9,S0,X0
1963,A85,B51,C17,D1,E27,F62,G46,K37,S0,X0
1964,A57,B72,C95,D88,E37,F32,G35,K53,S0,X0
1965,A38,B10,C97,D13,E89,F57,G18,K19,S0,X0
1966,A6,B21,C16,D44,E71,F13,G42,K49,S0,X2
1967,A39,B82,C98,D81,E66,F44,G31,K21,S0,X0
1968,A68,B77,C94,D13,E24,F62,G46,K17,S0,X0
1969,A31,B40,C57,D66,E24,F74,G92,K81,S0,X0
1970,A46,B77,C13,D50,E14,F17,G98,K11,S0,X0
1971,A10,B51,C65,D16,E26,F63,G78,K38,S0,X0
1972,A45,B10,C11,D43,E78,F66,G3,K48,S0,X0
1973,A5,B51,C13,D10,E53,F63,G47,K42,S0,X0
1974,A27,B45,C0,D12,E27,F3,G5,K26,S0,X0
1975,A74,B35,C89,D77,E6,F80,G47,K19,S0,X0
1976,A50,B52,C0,D81,E76,F3,G93,K67,S0,X0
1977,A13,B96,C71,D0,E62,F49,G78,K9,S0,X0
1978,A7,B27,C0,D47,E36,F38,G26,K87,S0,X0
1979,A60,B85,C47,D99,E36,F52,G30,K52,S9,X1
1980,A28,B4,C99,D37,E45,F81,G67,K83,S11,X0
1981,A85,B89,C45,D77,E30,F8,G67,K43,S0,X0
1982,A57,B36,C59,D98,E17,F14,G9,K17,S0,X0
1983,A38,B16,C0,D16,E58,F18,G94,K52,S0,X0
1984,A11,B68,C54,D16,E85,F74,G15,K12,S0,X0
1985,A36,B72,C58,D5,E29,F58,G71,K75,S0,X0
1986,A86,B20,C0,D98,E24,F37,G22,K73,S0,X0
1987,A7,B74,C82,D0,E37,F75,G89,K6,S0,X0
1988,A8,B76,C98,D2,E50,F43,G65,K39,S0,X1
1989,A16,B5,C58,D73,E86,F81,G80,K10,S0,X0
1990,A31,B21,C62,D29,E4,F13,G33,K80,S0,X0
1991,A56,B35,C83,D37,E13,F2,G13,K83,S0,X0
1992,A32,B72,C49,D16,E13,F58,G36,K47,S0,X0
1993,A47,B66,C0,D0,E98,F32,G99,K35,S0,X0
1994,A11,B2,C82,D79,E54,F14,G21,K71,S0,X2
1995,A86,B82,C0,D21,E69,F49,G65,K32,S0,X0
1996,A57,B40,C52,D60,E89,F62,G14,K44,S0,X0
1997,A13,B5,C0,D0,E53,F51,G69,K10,S0,X0
1998,A13,B85,C59,D0,E38,F37,G40,K6,S0,X1
1999,A27,B83,C13,D92,E22,F20,G91,K79,S0,X0
2000,A53,B24,C29,D81,E72,F12,G3,K7,S0,X0
2001,A11,B18,C96,D33,E86,F51,G26,K6,S0,X0
2002,A57,B54,C98,D73,E60,F9,G10,K27,S0,X0
2003,A47,B1,C97,D12,E61,F20,G98,K42,S0,X0
2004,A50,B17,C98,D0,E82,F2,G33,K39,S0,X0
2005,A50,B18,C0,D33,E81,F25,G35,K15,S0,X0
2006,A48,B85,C27,D84,E29,F53,G73,K96,S3,X0
2007,A89,B4,C0,D16,E89,F73,G99,K6,S0,X0
2008,A74,B48,C35,D53,E84,F11,G99,K10,S0,X0
2009,A56,B91,C0,D41,E68,F61,G53,K90,S0,X0
2010,A5,B28,C87,D53,E53,F87,G53,K43,S0,X0
2011,A11,B52,C71,D2,E89,F11,G83,K68,S0,X0
2012,A47,B65,C95,D47,E94,F32,G36,K32,S0,X0
2013,A69,B50,C59,D41,E68,F13,G50,K57,S0,X1
2014,A7,B28,C13,D37,E13,F32,G77,K44,S0,X0
2015,A5,B50,C97,D45,E11,F22,G5,K80,S0,X0
2016,A88,B47,C99,D72,E61,F7,G76,K60,S0,X1
2017,A46,B10,C73,D78,E61,F1,G65,K48,S0,X0
2018,A86,B73,C97,D53,E81,F1,G83,K48,S0,X0
2019,A87,B31,C0,D79,E6,F20,G22,K36,S0,X0
2020,A87,B7,C74,D69,E24,F30,G78,K6,S0,X0
2021,A40,B3,C67,D41,E32,F49,G68,K82,S0,X0
2022,A29,B69,C98,D0,E42,F82,G51,K90,S0,X0
2023,A84,B73,C73,D61,E6,F84,G22,K28,S0,X0
2024,A50,B72,C27,D27,E37,F84,G22,K10,S0,X0
2025,A16,B4,C24,D72,E72,F37,G78,K93,S0,X1
2026,A13,B85,C55,D0,E17,F58,G65,K74,S0,X0
2027,A16,B6,C99,D50,E81,F32,G65,K78,S0,X0
2028,A74,B81,C0,D21,E63,F76,G93,K45,S0,X0
2029,A17,B77,C11,D1,E30,F56,G99,K79,S0,X0
2030,A54,B86,C74,D25,E52,F13,G53,K38,S0,X0
2031,A56,B26,C45,D61,E29,F42,G99,K29,S0,X0
2032,A47,B17,C0,D79,E51,F9,G73,K84,S0,X0
2033,A5,B8,C52,D18,E69,F69,G5,K9,S0,X0
2034,A55,B3,C74,D26,E76,F60,G45,K90,S0,X0
2035,A27,B55,C13,D79,E22,F15,G98,K38,S0,X0
2036,A49,B72,C0,D37,E8,F47,G43,K72,S0,X0
2037,A88,B10,C59,D37,E54,F19,G8,K42,S0,X0
2038,A57,B43,C0,D44,E31,F80,G29,K48,S0,X0
2039,A29,B51,C16,D26,E45,F25,G5,K79,S0,X0
2040,A31,B9,C74,D94,E58,F84,G77,K86,S0,X0
2041,A86,B4,C50,D15,E32,F32,G99,K32,S0,X0
2042,A47,B43,C89,D41,E92,F24,G12,K15,S0,X1
2043,A26,B36,C61,D67,E85,F25,G4,K40,S0,X0
2044,A25,B25,C0,D79,E91,F87,G94,K6,S0,X0
2045,A29,B34,C83,D15,E19,F16,G21,K17,S0,X1
2046,A43,B43,C59,D73,E19,F91,G53,K49,S5,X0
2047,A71,B41,C52,D89,E79,F59,G66,K47,S0,X1
2048,A13,B3,C0,D0,E23,F25,G29,K90,S0,X0
2049,A32,B5,C0,D83,E57,F18,G59,K6,S0,X1
2050,A86,B61,C63,D37,E10,F52,G44,K43,S0,X1
2051,A54,B3,C99,D15,E21,F80,G3,K84,S0,X0
2052,A50,B95,C98,D71,E45,F61,G87,K91,S0,X0
2053,A55,B24,C11,D87,E17,F15,G94,K6,S0,X1
2054,A84,B30,C0,D26,E52,F71,G8,K72,S0,X0
2055,A46,B97,C80,D91,E65,F20,G15,K52,S0,X0
2056,A27,B10,C0,D71,E18,F37,G28,K33,S0,X0
2057,A46,B73,C24,D71,E15,F25,G33,K73,S0,X1
2058,A39,B76,C88,D81,E24,F61,G20,K29,S0,X0
2059,A19,B95,C56,D53,E68,F18,G35,K65,S0,X0
2060,A3,B36,C97,D16,E89,F9,G92,K20,S0,X0
2061,A82,B47,C54,D10,E36,F97,G83,K17,S0,X0
2062,A86,B24,C97,D50,E67,F9,G98,K44,S0,X0
2063,A16,B22,C47,D50,E86,F65,G69,K67,S0,X0
2064,A68,B81,C74,D15,E11,F13,G12,K90,S0,X0
2065,A73,B1,C0,D27,E21,F66,G50,K32,S0,X0
2066,A11,B3,C27,D15,E89,F70,G65,K4,S0,X0
2067,A85,B64,C88,D15,E68,F42,G99,K75,S0,X0
2068,A50,B41,C13,D61,E31,F25,G8,K68,S0,X0
2069,A49,B4,C82,D94,E53,F55,G3,K77,S0,X0
2070,A35,B94,C54,D6,E72,F13,G98,K52,S0,X0
2071,A47,B71,C29,D55,E74,F41,G36,K36,S0,X0
2072,A47,B22,C83,D41,E62,F4,G94,K6,S0,X0
2073,A17,B36,C96,D96,E61,F55,G17,K32,S0,X0
2074,A37,B36,C99,D44,E26,F62,G68,K48,S0,X0
2075,A19,B83,C29,D73,E3,F55,G20,K8,S0,X0
2076,A36,B17,C96,D71,E62,F12,G98,K32,S0,X0
2077,A53,B75,C0,D96,E29,F5,G49,K33,S0,X2
2078,A54,B5,C95,D1,E47,F32,G38,K68,S0,X0
2079,A59,B77,C52,D57,E52,F70,G80,K1,S10,X0
2080,A70,B41,C95,D21,E76,F7,G30,K47,S0,X0
2081,A88,B51,C91,D73,E32,F2,G46,K76,S0,X0
2082,A44,B5,C16,D72,E66,F54,G67,K46,S0,X0
2083,A84,B20,C11,D41,E1,F2,G5,K42,S0,X0
2084,A21,B31,C96,D56,E62,F78,G98,K49,S8,X3
2085,A47,B42,C0,D6,E95,F9,G30,K1,S0,X0
2086,A49,B5,C0,D5,E19,F9,G43,K40,S0,X0
2087,A50,B31,C96,D83,E18,F73,G3,K99,S0,X0
2088,A44,B49,C94,D83,E22,F62,G69,K42,S0,X0
2089,A54,B66,C98,D80,E26,F17,G92,K40,S0,X0
2090,A56,B17,C50,D35,E18,F49,G65,K7,S0,X0
2091,A17,B81,C80,D81,E74,F32,G87,K72,S0,X0
2092,A5,B26,C95,D50,E96,F75,G75,K79,S0,X0
2093,A38,B35,C56,D15,E93,F24,G31,K50,S0,X1
2094,A54,B96,C94,D66,E37,F32,G65,K38,S0,X0
2095,A88,B24,C57,D89,E48,F25,G78,K43,S0,X1
2096,A17,B22,C55,D41,E14,F7,G9,K44,S0,X0
2097,A50,B35,C0,D60,E58,F51,G87,K83,S0,X0
2098,A57,B29,C55,D83,E54,F25,G65,K42,S0,X0
2099,A88,B82,C92,D79,E89,F54,G33,K30,S0,X0
2100,A51,B45,C16,D15,E13,F77,G5,K8,S0,X0
2101,A87,B3,C99,D16,E49,F74,G95,K86,S0,X0
2102,A17,B18,C57,D29,E37,F8,G43,K9,S0,X0
2103,A44,B20,C70,D60,E63,F3,G67,K94,S0,X0
2104,A72,B22,C74,D0,E72,F63,G46,K77,S0,X0
2105,A75,B27,C0,D66,E54,F14,G77,K35,S0,X0
2106,A24,B30,C35,D41,E81,F75,G73,K52,S13,X0
2107,A29,B10,C92,D93,E62,F1,G50,K47,S0,X0
2108,A29,B49,C94,D39,E55,F51,G99,K52,S0,X0
2109,A7,B66,C91,D43,E23,F55,G11,K14,S0,X0
2110,A29,B10,C24,D81,E65,F5,G18,K58,S0,X1
2111,A38,B90,C83,D89,E17,F32,G79,K38,S0,X1
2112,A16,B2,C50,D93,E52,F23,G73,K67,S0,X1
2113,A24,B17,C99,D15,E89,F25,G2,K6,S13,X0
2114,A34,B71,C73,D71,E13,F24,G54,K87,S0,X0
2115,A60,B39,C74,D5,E66,F92,G73,K18,S9,X1
2116,A22,B42,C52,D52,E34,F25,G39,K6,S0,X0
2117,A54,B10,C13,D88,E11,F75,G20,K26,S0,X0
2118,A47,B36,C96,D44,E10,F57,G61,K38,S0,X1
2119,A2,B86,C62,D60,E30,F20,G45,K2,S6,X0
2120,A49,B52,C0,D0,E6,F5,G43,K83,S0,X0
2121,A68,B83,C0,D0,E24,F89,G30,K39,S0,X1
2122,A85,B81,C16,D8,E37,F22,G39,K32,S0,X1
2123,A55,B5,C0,D73,E50,F32,G54,K93,S0,X1
2124,A7,B4,C50,D71,E69,F61,G27,K12,S0,X0
2125,A75,B17,C24,D88,E6,F55,G18,K40,S0,X0
2126,A78,B27,C0,D80,E13,F9,G3,K94,S0,X0
2127,A52,B35,C49,D0,E17,F27,G69,K14,S12,X0
2128,A38,B43,C0,D53,E8,F10,G82,K48,S0,X0
2129,A7,B74,C13,D36,E7,F10,G3,K10,S0,X0
2130,A87,B40,C49,D5,E52,F3,G69,K42,S0,X0
2131,A55,B25,C65,D26,E38,F26,G25,K11,S0,X0
2132,A31,B30,C0,D70,E38,F82,G45,K25,S0,X0
2133,A54,B10,C82,D4,E52,F32,G30,K15,S0,X0
2134,A56,B52,C15,D17,E2,F24,G4,K27,S0,X0
2135,A44,B46,C98,D26,E49,F52,G69,K74,S0,X0
2136,A29,B96,C18,D74,E62,F24,G30,K64,S0,X1
2137,A49,B30,C47,D1,E9,F80,G7,K90,S0,X0
2138,A67,B3,C0,D66,E62,F17,G92,K42,S0,X0
2139,A56,B52,C35,D42,E62,F55,G3,K41,S0,X1
2140,A61,B27,C38,D0,E89,F69,G87,K49,S1,X2
2141,A88,B89,C13,D59,E89,F5,G8,K94,S0,X0
2142,A17,B11,C71,D65,E49,F34,G67,K47,S0,X0
2143,A63,B58,C45,D29,E37,F5,G9,K37,S0,X1
2144,A22,B66,C15,D53,E89,F30,G3,K20,S0,X0
2145,A64,B52,C47,D26,E53,F80,G69,K90,S0,X0
2146,A8,B4,C84,D13,E67,F84,G3,K44,S0,X1
2147,A85,B7,C94,D82,E59,F51,G99,K14,S0,X1
2148,A82,B73,C95,D29,E17,F63,G92,K30,S0,X0
2149,A11,B77,C71,D6,E22,F62,G7,K87,S0,X0
2150,A22,B27,C61,D64,E13,F62,G3,K45,S0,X0
2151,A92,B55,C0,D79,E45,F75,G67,K88,S0,X1
2152,A77,B22,C95,D4,E20,F9,G39,K66,S0,X0
2153,A85,B3,C99,D50,E81,F36,G94,K48,S0,X1
2154,A35,B10,C87,D70,E37,F31,G39,K48,S0,X0
2155,A56,B31,C38,D58,E9,F62,G67,K89,S0,X0
2156,A12,B51,C54,D58,E7,F13,G27,K35,S0,X0
2157,A68,B27,C35,D79,E19,F83,G38,K40,S0,X0
2158,A25,B28,C35,D53,E13,F66,G65,K2,S0,X0
2159,A57,B68,C82,D59,E18,F61,G95,K22,S0,X0
2160,A7,B43,C58,D41,E63,F9,G44,K43,S0,X0
2161,A29,B42,C0,D16,E9,F61,G76,K20,S0,X0
2162,A56,B34,C49,D66,E85,F74,G26,K32,S0,X0
2163,A57,B10,C0,D46,E21,F80,G79,K41,S0,X0
2164,A47,B22,C13,D38,E31,F75,G88,K91,S0,X1
2165,A19,B27,C0,D54,E62,F64,G9,K6,S0,X0
2166,A51,B17,C96,D88,E9,F57,G72,K13,S0,X0
2167,A55,B4,C91,D0,E5,F42,G47,K40,S0,X0
2168,A90,B22,C95,D1,E62,F59,G45,K90,S0,X1
2169,A20,B18,C45,D25,E61,F64,G87,K48,S0,X0
2170,A16,B88,C97,D0,E85,F9,G81,K47,S0,X0
2171,A7,B14,C99,D60,E66,F9,G53,K81,S0,X0
2172,A57,B77,C32,D27,E82,F87,G95,K89,S0,X0
2173,A84,B28,C73,D16,E72,F31,G92,K6,S0,X0
2174,A57,B17,C76,D16,E62,F49,G28,K31,S0,X0
2175,A26,B51,C79,D66,E10,F38,G98,K15,S0,X0
2176,A17,B73,C71,D53,E13,F13,G65,K2,S0,X0
2177,A25,B86,C0,D29,E10,F84,G87,K52,S0,X0
2178,A83,B17,C91,D83,E29,F11,G33,K17,S0,X0
2179,A8,B26,C54,D0,E75,F32,G80,K66,S0,X0
2180,A16,B36,C97,D33,E82,F66,G95,K48,S0,X0
2181,A57,B66,C63,D0,E82,F73,G26,K56,S0,X1
2182,A10,B77,C95,D59,E99,F80,G10,K18,S0,X1
2183,A14,B26,C16,D0,E25,F31,G66,K52,S0,X1
2184,A87,B85,C96,D36,E24,F67,G7,K38,S0,X1
2185,A32,B50,C71,D16,E38,F22,G8,K38,S0,X0
2186,A67,B28,C95,D94,E26,F5,G73,K15,S0,X0
2187,A3,B85,C94,D66,E35,F20,G94,K42,S0,X0
2188,A75,B10,C97,D6,E61,F54,G16,K1,S0,X1
2189,A13,B27,C58,D73,E59,F58,G80,K48,S0,X0
2190,A36,B85,C74,D4,E58,F74,G45,K37,S0,X0
2191,A55,B30,C35,D13,E53,F80,G89,K10,S0,X0
2192,A35,B28,C68,D96,E37,F24,G65,K6,S0,X0
2193,A50,B87,C58,D21,E86,F64,G27,K11,S0,X1
2194,A44,B55,C74,D1,E62,F33,G46,K45,S0,X0
2195,A13,B97,C13,D18,E45,F37,G12,K89,S0,X0
2196,A35,B18,C49,D88,E2,F9,G86,K8,S0,X0
2197,A89,B7,C0,D33,E61,F73,G17,K98,S0,X0
2198,A38,B40,C24,D21,E79,F58,G31,K35,S0,X0
2199,A49,B4,C62,D47,E74,F50,G36,K6,S0,X1
2200,A49,B49,C63,D0,E64,F74,G43,K17,S0,X0
2201,A49,B77,C65,D71,E4,F82,G67,K30,S0,X0
2202,A55,B4,C0,D66,E53,F96,G88,K14,S0,X0
2203,A50,B66,C80,D84,E22,F73,G70,K81,S0,X0
2204,A12,B41,C16,D73,E69,F27,G7,K16,S0,X1
2205,A46,B11,C47,D97,E47,F70,G41,K35,S0,X1
2206,A69,B52,C98,D66,E13,F51,G98,K14,S0,X0
2207,A7,B46,C55,D0,E3,F75,G92,K81,S0,X0
2208,A86,B62,C65,D94,E27,F2,G54,K82,S0,X1
2209,A69,B34,C89,D25,E30,F42,G70,K46,S0,X0
2210,A29,B83,C16,D88,E86,F54,G20,K6,S0,X0
2211,A47,B63,C49,D41,E63,F9,G67,K14,S0,X0
2212,A86,B13,C0,D88,E94,F75,G7,K9,S0,X0
2213,A85,B34,C55,D54,E72,F38,G12,K77,S0,X0
2214,A56,B52,C24,D41,E19,F38,G22,K90,S0,X0
2215,A78,B17,C93,D93,E38,F52,G90,K83,S0,X1
2216,A86,B4,C24,D44,E63,F75,G53,K42,S0,X0
2217,A89,B42,C15,D83,E7,F20,G35,K37,S0,X0
2218,A47,B85,C98,D50,E24,F80,G29,K83,S0,X0
2219,A14,B18,C87,D77,E23,F77,G99,K39,S0,X0
2220,A14,B96,C91,D12,E38,F25,G5,K80,S0,X0
2221,A87,B27,C95,D17,E43,F5,G95,K33,S0,X0
2222,A24,B47,C0,D57,E38,F37,G45,K10,S13,X0
2223,A24,B22,C57,D0,E52,F87,G37,K26,S13,X0
2224,A46,B18,C0,D94,E16,F8,G53,K17,S0,X0
2225,A17,B68,C67,D0,E47,F52,G5,K46,S0,X0
2226,A42,B48,C71,D33,E96,F16,G27,K14,S0,X0
2227,A11,B39,C94,D63,E64,F40,G50,K13,S0,X1
2228,A49,B28,C88,D65,E51,F57,G26,K27,S0,X0
2229,A54,B30,C0,D23,E1,F5,G22,K47,S0,X0
2230,A39,B30,C32,D88,E16,F51,G6,K51,S0,X0
2231,A7,B40,C11,D53,E18,F75,G67,K45,S0,X0
2232,A16,B51,C92,D72,E37,F87,G99,K81,S0,X0
2233,A57,B97,C83,D59,E61,F38,G54,K8,S0,X0
2234,A83,B28,C11,D58,E54,F53,G23,K46,S0,X0
2235,A72,B67,C0,D5,E56,F31,G12,K18,S0,X0
2236,A47,B10,C87,D49,E37,F9,G69,K37,S0,X0
2237,A29,B73,C63,D94,E53,F57,G26,K48,S0,X0
2238,A76,B42,C0,D80,E58,F37,G15,K32,S0,X0
2239,A26,B42,C16,D81,E11,F91,G50,K34,S0,X0
2240,A29,B34,C83,D72,E34,F16,G44,K32,S0,X0
2241,A19,B81,C0,D77,E13,F80,G72,K42,S0,X0
2242,A27,B72,C18,D28,E53,F55,G43,K37,S0,X1
2243,A11,B42,C91,D71,E72,F10,G98,K45,S0,X0
2244,A46,B66,C11,D52,E45,F9,G53,K75,S0,X0
2245,A89,B51,C54,D41,E37,F1,G76,K54,S0,X0
2246,A46,B4,C0,D71,E36,F75,G33,K8,S0,X0
2247,A73,B27,C45,D88,E19,F4,G6,K42,S0,X0
2248,A51,B81,C99,D10,E17,F41,G73,K41,S0,X0
2249,A11,B84,C89,D0,E79,F32,G98,K6,S0,X0
2250,A71,B3,C97,D81,E33,F57,G31,K18,S0,X0
2251,A13,B50,C82,D37,E2,F9,G4,K2,S0,X0
2252,A55,B10,C0,D29,E13,F66,G91,K46,S0,X0
2253,A87,B36,C0,D70,E3,F22,G99,K38,S0,X0
2254,A84,B83,C86,D0,E34,F30,G5,K85,S0,X1
2255,A66,B72,C17,D3,E45,F32,G48,K65,S0,X1
2256,A56,B27,C0,D41,E37,F1,G42,K83,S0,X1
2257,A57,B80,C74,D0,E13,F20,G37,K74,S0,X0
2258,A53,B34,C71,D96,E79,F62,G98,K37,S0,X0
2259,A96,B73,C15,D55,E8,F61,G67,K90,S0,X1
2260,A17,B3,C24,D53,E85,F82,G47,K80,S0,X0
2261,A11,B22,C45,D16,E85,F74,G64,K47,S0,X1
2262,A46,B36,C57,D79,E20,F5,G3,K35,S0,X0
2263,A86,B97,C74,D71,E13,F9,G26,K39,S0,X0
2264,A38,B26,C83,D18,E52,F13,G94,K73,S0,X0
2265,A87,B31,C0,D55,E37,F40,G69,K42,S0,X0
2266,A47,B51,C95,D77,E76,F54,G43,K59,S0,X1
2267,A46,B86,C45,D34,E74,F12,G6,K52,S0,X1
2268,A89,B34,C92,D72,E75,F51,G98,K19,S0,X0
2269,A10,B10,C0,D18,E74,F83,G43,K6,S0,X0
2270,A49,B71,C87,D58,E96,F20,G46,K49,S0,X0
2271,A16,B42,C18,D47,E67,F64,G4,K39,S0,X0
2272,A38,B37,C94,D39,E61,F56,G99,K42,S0,X0
2273,A82,B28,C16,D73,E8,F70,G20,K49,S0,X0
2274,A29,B82,C87,D98,E90,F51,G72,K37,S0,X1
2275,A29,B77,C0,D81,E62,F2,G99,K21,S0,X0
2276,A80,B85,C99,D98,E1,F4,G74,K84,S0,X0
2277,A30,B39,C52,D27,E17,F2,G98,K79,S0,X0
2278,A44,B10,C24,D18,E45,F11,G50,K7,S0,X0
2279,A54,B20,C94,D33,E51,F24,G43,K2,S0,X0
2280,A53,B14,C58,D0,E72,F49,G65,K10,S0,X0
2281,A12,B98,C78,D16,E38,F18,G27,K19,S0,X1
2282,A67,B50,C57,D71,E64,F51,G47,K72,S0,X0
2283,A83,B35,C45,D41,E36,F61,G28,K46,S0,X0
2284,A20,B27,C0,D71,E38,F24,G17,K10,S0,X0
2285,A24,B41,C91,D91,E6,F35,G35,K84,S13,X0
2286,A87,B71,C91,D71,E38,F74,G67,K67,S0,X0
2287,A94,B7,C29,D59,E89,F46,G3,K7,S0,X1
2288,A49,B41,C79,D6,E53,F62,G53,K85,S0,X0
2289,A27,B26,C50,D50,E6,F70,G9,K95,S0,X1
2290,A88,B26,C54,D13,E57,F62,G35,K65,S0,X0
2291,A38,B33,C0,D18,E68,F42,G83,K23,S0,X0
2292,A42,B41,C29,D55,E3,F84,G24,K87,S0,X0
2293,A19,B77,C45,D37,E65,F40,G44,K90,S0,X0
2294,A55,B52,C15,D1,E37,F8,G65,K89,S0,X0
2295,A32,B35,C49,D76,E49,F12,G54,K65,S0,X0
2296,A82,B5,C63,D16,E79,F62,G23,K32,S0,X0
2297,A91,B93,C15,D74,E52,F62,G44,K3,S0,X2
2298,A28,B74,C15,D79,E98,F11,G79,K1,S11,X0
2299,A10,B40,C0,D29,E17,F5,G33,K73,S0,X0
2300,A47,B9,C47,D16,E6,F51,G3,K75,S0,X0
2301,A44,B43,C54,D98,E14,F1,G30,K48,S0,X0
2302,A54,B80,C52,D65,E47,F66,G83,K17,S0,X0
2303,A14,B51,C96,D98,E23,F9,G50,K80,S0,X0
2304,A84,B17,C94,D81,E30,F9,G46,K82,S0,X0
2305,A83,B6,C13,D88,E85,F55,G41,K90,S0,X0
2306,A35,B76,C0,D29,E70,F11,G39,K33,S0,X1
2307,A54,B39,C98,D29,E36,F61,G33,K52,S0,X0
2308,A93,B77,C63,D57,E17,F51,G44,K36,S0,X1
2309,A18,B9,C27,D76,E11,F70,G75,K52,S2,X0
2310,A38,B28,C0,D53,E96,F25,G90,K61,S0,X1
2311,A55,B50,C65,D79,E8,F40,G73,K74,S0,X0
2312,A42,B16,C80,D79,E31,F97,G50,K45,S0,X0
